tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,Cast_and_Crew
tt0420901,Shooting Dogs,Shooting Dogs,0,2005,115,"Drama,History,War",7.6,12379,"John Hurt (actor), Hugh Dancy (actor), Dominique Horwitz (actor), Louis Mahoney (actor), Nicola Walker (actress), Steve Toussaint (actor), David Gyasi (actor), Susan Nalwoga (actress), Victor Power (actor), Jack Pierce (actor), Michael Caton-Jones (director), David Wolstencroft (writer), Richard Alwyn (writer), David Belton (writer), David Belton (producer), Pippa Cross (producer), Jens Meurer (producer), Dario Marianelli (composer), Ivan Strasburg (cinematographer), Christian Lonk (editor), Anja Dihrberg-Siebler (casting_director), Karen Lindsay-Stewart (casting_director), Bertram Strauß (production_designer)"
tt0450470,Two Drifters,Odete,0,2005,98,Drama,5.7,1400,"Ana Cristina de Oliveira (actress), Nuno Gil (actor), João Carreira (actor), Teresa Madruga (actress), Carloto Cotta (actor), Filipa Gordo (actress), Cláudia Faria (actress), Eric Santos (actor), Carlos Pimenta (actor), João Carlos Arruda (actor), João Pedro Rodrigues (director), Paulo Rebelo (writer), João Pedro Rodrigues (writer), Maria João Sigalho (producer), Olivier Bombarda (composer), Rui Poças (cinematographer), Paulo Rebelo (editor)"
tt0949899,Trying to Describe Oneself,Tentatives de se d√©crire,0,2005,165,Documentary,7.1,11,"Mirèse Aerdts (actress), Nathalie André (actress), Evgen Bavcar (actor), Christian Boltanski (actor), John Cage (actor), Real Capuano (self), Marie Chouinard (actress), Gérard Courant (actor), Luc Courchesne (actor), Robert Daudelin (actor), Boris Lehman (director), Boris Lehman (writer), Boris Lehman (producer), Guy Borremans (cinematographer), Jacques Leduc (cinematographer), Antoine Meert (cinematographer), Daniel de Valck (editor), Ariane Mellet (editor)"
tt0426192,Riviera,Riviera,0,2005,94,Drama,5,218,"Miou-Miou (actress), Elie Semoun (actor), Vahina Giocante (actress), Mathieu Simonet (actor), Antoine Basler (actor), Franc Bruneau (actor), Geraldinha de Brilo (actress), Stéphane Mélis (actor), Aymeline Valade (actress), Jérémy Lopez (actor), Anne Villacèque (director), Chantal Poupaud (writer), Anne Villacèque (writer), Nicolas Blanc (producer), Marc Collin (composer), Pierre Milon (cinematographer), Anne Riegel (editor), Anne Barbier (casting_director), Marie de Laubier (casting_director), Nicolas Ronchi (casting_director), Maya Serrulla (casting_director), Nicolas Chik (production_designer)"
tt0451919,Socha Na Tha,Socha Na Tha,0,2005,137,"Comedy,Drama,Romance",7.4,8275,"Abhay Deol (actor), Ayesha Takia (actress), Ayesha Jhulka (actress), Ayesha Jhulka (actress), Apoorva Jha (actress), Rati Agnihotri (actress), Sandhya Mridul (actress), Sohrab Ardeshir (actor), Manish Chaudhari (actor), Lushin Dubey (actress), Kamlesh Gill (actress), Imtiaz Ali (director), Imtiaz Ali (writer), Ishaan Trivedi (writer), Dharmendra (producer), Sandesh Shandilya (composer), Ravi Yadav (cinematographer), Imtiaz Ali (editor), Shirish Kunder (editor)"
tt0481265,Angry Monk: Reflections on Tibet,Angry Monk: Reflections on Tibet,0,2005,97,Documentary,6.8,114,"Thomas Sarbacher (actor), Loten Namling (actor), Phil Hayes (actor), Philip Maurice Hayes (actor), Luc Schaedler (director), Luc Schaedler (writer), Luc Schaedler (producer), Loten Namling (composer), Heinz Rohrer (composer), Roland Widmer (composer), Filip Zumbrunn (cinematographer), Kathrin Plüss (editor), Martin Witz (editor)"
tt0387514,Prime,Prime,0,2005,105,"Comedy,Drama,Romance",6.2,43356,"Uma Thurman (actress), Meryl Streep (actress), Bryan Greenberg (actor), Jon Abrahams (actor), Adriana Biasi (actress), David Younger (actor), Palmer Brown (actor), Zak Orth (actor), Annie Parisse (actress), Aubrey Dollar (actress), Ben Younger (director), Ben Younger (writer), Jennifer Todd (producer), Suzanne Todd (producer), Ryan Shore (composer), William Rexer (cinematographer), Kristina Boden (editor), Ellen Lewis (casting_director), Mark Ricker (production_designer)"
tt0371606,Chicken Little,Chicken Little,0,2005,81,"Adventure,Animation,Comedy",5.7,108741,"Zach Braff (actor), Joan Cusack (actress), Garry Marshall (actor), Don Knotts (actor), Patrick Stewart (actor), Amy Sedaris (actress), Steve Zahn (actor), Wallace Shawn (actor), Harry Shearer (actor), Fred Willard (actor), Mark Dindal (director), Steve Bencich (writer), Ron J. Friedman (writer), Ron Anderson (writer), Mark Dindal (writer), Randy Fullmer (producer), John Debney (composer), Dan Molina (editor), Matthew Jon Beck (casting_director), Mary Hidalgo (casting_director), Jen Rudin (casting_director), David Womersley (production_designer)"
tt0846695,Gorod bez solntsa,Gorod bez solntsa,0,2005,101,Drama,6.6,88,"Yuliya Mavrina (actress), Maksim Averin (actor), Sergey Bezrukov (actor), Semyon Furman (actor), Nikolay Trofimov (actor), Yulia Kamanina (actress), Maksim Gudkov (actor), Aleksandr Bolshakov (actor), Kirill Korolyov (actor), Mikhail Trofimenkov (actor), Sergei Potyomkin (director), Igor Hertzev (writer), Sergei Potyomkin (writer), Vitalii Potyomkin (producer), Sergei Shchurakov (composer), Sergey Yurizditskiy (cinematographer), Leda Semyonova (editor)"
tt0460431,County General,County General,0,2005,86,Comedy,4.1,72,"Jean-Claude La Marre (actor), Robin Thede (actress), Tom Lister Jr. (actor), Samuel Monroe Jr. (actor), Freez Luv (actor), Kristian Bernard (actor), Johann John Jean (actor), Michelle Penick (actress), Raymond Foster (actor), Tim Devitt (actor), Sphear Collins (director), Skryb Brown (writer), Sphear Collins (writer), Jean-Claude La Marre (writer), Lila Aviv (producer), Albert C. Chevalier (producer), Ken Halsband (producer), Jean-Claude La Marre (producer), Chioke Dmachi (composer), London Thompson (composer), Albert C. Chevalier (cinematographer), Arnie Benn (editor), Candice Janeen Walker (casting_director), Peggy Wang (production_designer)"
tt0359984,Silence Becomes You,Silence Becomes You,0,2005,88,"Drama,Horror,Mystery",4.1,1585,"Alicia Silverstone (actress), Sienna Guillory (actress), Joe Anderson (actor), Leigh Lawson (actor), Vaida Butyte (actress), Jessica Suffield (actress), Elizabeth Pliuchkina (actress), Melanie Giliati (actress), Dan Crawford (actor), Griet van Damme (actress), Stephanie Sinclaire (director), Stephanie Sinclaire (writer), Karl Richards (producer), Stephanie Sinclaire (producer), David Schweitzer (composer), Arturo Smith (cinematographer), Toby Yates (editor), Elzbieta Orsevskaité (casting_director), Augis Kepezinskas (production_designer)"
tt0486813,Como t√∫ me has deseado,Como t√∫ me has deseado,0,2005,98,"Action,Comedy,Family",4.9,29,"Alexandra Benedetti (actress), Delia Casanova (actress), Carlos Cobos (actor), Isaura Espinoza (actress), Martha Ofelia Galindo (actress), Miguel Gurza (actor), Ángeles Marín (actress), Mary Paz Mata (actress), Abraham Ramos (actor), Jessica Salazar (actress), Juan Andrés Bueno (director), Lourdes Deschamps (producer), Carlos Puente (editor)"
tt0495626,In the Name of the Tiger,Seua phuu khaao,0,2005,114,"Action,Fantasy",4.5,28,"Michael B. (actor), Akekaphan Bunluerit (actor), Bin Bunluerit (actor), Note Chern-Yim (actor), Choosak Iamsook (actor), Sarawut Phumthong (actor), Tiyada Punbua (actress), Todsaporn Rottakij (actor), Somlek Sakdikul (actor), Krung Srivilai (actor), Theeratorn Siriphunvaraporn (director)"
tt0426616,Venice Underground,Venice Underground,0,2005,93,"Crime,Thriller",3.2,452,"Randall Batinkoff (actor), Mark Boone Junior (actor), Francis Capra (actor), James Duval (actor), Edward Furlong (actor), Carolina Garcia (actress), Nicholas Gonzalez (actor), Nichole Hiltz (actress), Ed Lauter (actor), Eric Mabius (actor), Eric DelaBarre (director), Eric DelaBarre (writer), Jeff Most (producer), Justin Caine Burnett (composer), Lila Javan (cinematographer), Oscar Daniels (editor), Shannon Makhanian (casting_director), Fred Andrews (production_designer)"
tt0450825,Pajaritos,Pajaritos,0,2005,90,"Comedy,Drama",3,10,"Gabriel Goity (actor), Mariana Arias (actress), Luciano Furio (actor), Roxana Barroso (actress), Carolina Berta (actress), Paola Sanabria (actress), Raúl Perrone (director), Roberto Barandalla (writer), Raúl Perrone (writer), Susana Badano (producer), Susana Vadano (producer), Clodo Luque (cinematographer), Ángel Arozamena (editor)"
tt0448253,Shade of Pale,Shade of Pale,0,2005,98,"Action,Crime,Drama",3.6,83,"Damian Chapa (actor), Iskra Radeva (actress), Irena Milyankova (actress), Gary Busey (actor), Lorielle New (actress), Maria Jaci (actress), Maria Jaci (actress), Pierre Chemaly (actor), Jonas Talkington (actor), Ivan Kirilov (actor), Tzatza (actor), Damian Chapa (director), Damian Chapa (writer), Damian Chapa (producer), Gerard K. Marino (composer), Ekki Stein (composer), Pierre Chemaly (cinematographer), Christopher Roth (editor), Johnny Fontane (casting_director), Madla Hruza (production_designer)"
tt0407111,Sz√∂ke k√≥la,Sz√∂ke k√≥la,0,2005,96,Comedy,4.1,710,"Endre Beleznay (actor), Péter Majoros (actor), Gabriella Gubás (actress), Zita Görög (actress), Oszkár Nyári (actor), László Pozsonyi Takács (actor), Péter Albert (actor), Rodrigó Balogh (actor), Imre Balázs (actor), Ákos Barnóczky (actor), Ákos Barnóczky (director), Csaba Novák (writer), György Dora (producer), Suri András (composer), Pál Kis (composer), Kálmán Müller (composer), Gábor Forgács (cinematographer), Beáta Eszláry (editor), Ibolya Bárdosi (production_designer)"
tt0488997,Circadian Rhythm,Circadian Rhythm,0,2005,90,"Action,Crime,Drama",3.3,145,"Rachel Miner (actress), Robert Berson (actor), Seymour Cassel (actor), Sarah Wynter (actress), Adam Ambruso (actor), David Anders (actor), Jonathan Banks (actor), Sigal Diamant (actress), Drama (actress), Lisa Jay (actress), Lisa Jay (actress), René Besson (director), James Portolese (writer), Robert Berson (producer), René Besson (producer), James Portolese (producer), Jason Nesmith (composer), Nicholas Hay (cinematographer), René Besson (editor), Darcy C. Scanlin (production_designer)"
tt0347056,Les gens honn√™tes vivent en France,Les gens honn√™tes vivent en France,0,2005,94,"Comedy,Drama",3.9,56,"Victoria Abril (actress), Bruno Putzulu (actor), Hélène de Fougerolles (actress), Artus de Penguern (actor), Philippe Volter (actor), Olivier Parenty (actor), Valérie Bonneton (actress), Patricia Ercole (actress), Kepa Amuchastegui (actor), Vicky Hernández (actress), Bob Decout (director), Bob Decout (writer), Thierry Forte (writer), Freddy Fehrmann (producer), Thierry Forte (producer), Dominique Perrier (composer), José Gérel (cinematographer), Nora Habib (casting_director), Sylvie Delesmontey (production_designer)"
tt0380635,A View from Eiffel Tower,Pogled sa Ajfelovog tornja,0,2005,92,"Drama,Romance",4.8,492,"Branislav Trifunovic (actor), Marija Vickovic (actress), Svetozar Cvetkovic (actor), Darko Rundek (actor), Dragana Mrkic (actress), Irfan Mensur (actor), Andrija Milosevic (actor), Petar Bozovic (actor), Dubravka Drakic (actress), Pavle Ilic (actor), Nikola Vukcevic (director), Irena Kikic-Stojkovic (writer), Nikola Vukcevic (writer), Ivan Djurovic (producer), Janez Kovic (producer), Novica Samardzic (producer), Nikola Vukcevic (producer), Vladimir Moric (composer), Nikola Sekeric (cinematographer), Olga Toni (editor)"
tt0439518,Straight Outta Benoni,Straight Outta Benoni,0,2005,86,Comedy,4.9,252,"Brendan Jack (actor), Gavin Williams (actor), Colin Moss (actor), Tanit Phoenix (actress), Louw Venter (actor), Brett Goldin (actor), Trevor Clarence (actor), Tony Caprari (actor), Danny K (actor), Stacey Amos (actress), Trevor Clarence (director), Brendan Jack (writer), Trevor Clarence (writer), Gavin Williams (writer), Ronnie Apteker (producer), Joe Arthur (composer), Clive Sacke (cinematographer), Richard Starkey (editor), Gabriella Cirillo (casting_director), Stan Stoykov (casting_director), Stephanne Erasmus (production_designer), Arthur van Loggenberg (production_designer)"
tt0420941,El sue√±o del regreso,El sue√±o del regreso,0,2005,100,"Comedy,Drama",4.9,33,"Gladys Aguayo (actress), Awilda Carbia (actress), Magali Carrasquillo (actress), Kaly Cordova (actor), Luisa de los Rios (actress), Jonathan Dwayne (actor), Cathy Franco (actress), José Félix Gómez (actor), Sara Jarque (actress), Yezmin Luzzed (actress), Luis Molina Casanova (director), Luis R. González Argüeso (writer), Adolfo Busó Steffens (writer), Leslie Hufstetler (producer), Luis Molina Casanova (producer), Pedro Rivera Toledo (composer), Luis Villalon (cinematographer), Maribel Alonso (casting_director), Monica Monserrate (production_designer)"
tt0473626,La derni√®re incarnation,La derni√®re incarnation,0,2005,92,"Comedy,Horror,Sci-Fi",4.1,54,"Gilbert Turp (actor), Catherine Florent (actress), Leonardo Fuica (actor), Leonardo Fuica (actor), Stéphane Demers (actor), Emmanuel Auger (actor), Dominic Darceuil (actor), Marilyse Bourke (actress), Christiane Pasquier (actress), Robert Lavoie (actor), Édith Cochrane (actress), Demian Fuica (director), Demian Fuica (writer), Benoît Lavallée (producer), Stéphane Lépine (producer), Héctor Ruiz (composer), Ginette D'Amico (casting_director)"
tt0463947,Confessions of a Pit Fighter,Confessions of a Pit Fighter,0,2005,95,"Action,Drama",4.2,294,"Armand Assante (actor), James Russo (actor), Flavor Flav (actor), John Savage (actor), Quinton 'Rampage' Jackson (actor), Gizelle D'Cole (actress), Ricardo Medina Jr. (actor), Hector Echavarria (actor), Robert Miano (actor), Yvonne Arias (actress), Art Camacho (director), Art Camacho (writer), R. Ellis Frazier (writer), Todd Chamberlain (producer), Bob Dziadkowiec (producer), Hector Echavarria (producer), R. Ellis Frazier (producer), Geoff Levin (composer), Ricardo Veiga (composer), Curtis Petersen (cinematographer), Chris McGuinness (editor), Timothy Harron (casting_director), Steve Nave (casting_director), Catherine Wilshire (casting_director), Nicole Gonzalez (production_designer)"
tt0372401,Sex Sells: The Making of 'Touch√©',Sex Sells: The Making of 'Touch√©',0,2005,96,"Comedy,Romance",4.8,508,"Mark DeCarlo (actor), Darby Daniels (actress), Jack Kyle (actor), Priscilla Barnes (actress), Jonathan Durante (actor), Jonathan Durante (actor), Bill Sutherland (actor), Bill Sutherland (actor), Bryan Geli (actor), Lisa Jay (actress), Jay Michael Ferguson (actor), Adrian Zmed (actor), Jonathan Liebert (director), Jonathan Liebert (writer), Jonathan Liebert (producer), Peter Karr (composer), Howard Wexler (cinematographer), Jonathan Liebert (editor), Ricki Maslar (casting_director)"
tt0429095,Siegfried,Siegfried,0,2005,89,Comedy,3.6,1955,"Tom Gerhardt (actor), Dorkas Kiefer (actress), Volker Büdts (actor), Axel Neumann (actor), Jan Sosniok (actor), Daniela Wutte (actress), Michael Brandner (actor), Mirco Nontschew (actor), Markus Maria Profitlich (actor), Diana Frank (actress), Sven Unterwaldt Jr. (director), Tom Gerhardt (writer), Herman Weigel (writer), Herman Weigel (producer), Karim Sebastian Elias (composer), Peter von Haller (cinematographer), Norbert Herzner (editor), Lenka Stefankovicova (casting_director), Thomas Freudenthal (production_designer)"
tt0903013,Riding Solo to the Top of the World,Riding Solo to the Top of the World,0,2006,94,Documentary,8,223,"Gaurav Jani (self), Gaurav Jani (director), Ved Nair (composer), Gaurav Jani (cinematographer), Sankalp Meshram (editor)"
tt0496224,The Strange Case of Carl Weber,An American Vampire in America,0,2006,98,"Comedy,Drama",8.4,37,"Mark Hefti (actor), Kevin Fabian (actor), Amanda Troop (actress), Warren Draper (actor), Gary M. Robbins (actor), Luke Pennington (actor), Bonnie Steiger (actress), Nikki Jacobs (actress), Mary Cronick (actress), Jeff Erway Jr. (actor), Nicholas Tucker (director), Quan Phan (writer), Nicholas Tucker (writer), Quan Phan (producer), Nicholas Tucker (producer), Lucas Abel (cinematographer), Lucas Abel (editor), Nicholas Tucker (editor)"
tt0867599,Divided We Fall: Americans in the Aftermath,Divided We Fall: Americans in the Aftermath,0,2006,110,Documentary,8.7,100,"Sharat Raju (director), Valarie Kaur (writer), Eric Santiestevan (composer), Matthew R. Blute (cinematographer), Sharat Raju (editor), Scott Rosenblatt (editor)"
tt0495029,Downtown Locals,Downtown Locals,0,2006,84,Documentary,8.4,35,"Victor Cretella (self), John Del Signore (self), Julio César Díaz (self), Paul Lawrence (self), Kenny Legagnuer (self), Hugh Plantin (self), Ronnie Raffel (self), Phillip Roebuck (self), Helen Stratford (self), Robin Muir (director), Rory Muir (director), Robin Muir (producer), Rory Muir (producer), Rory Muir (cinematographer), Peggy Davis (editor)"
tt0920627,Castells,Castells,0,2006,88,Documentary,8.1,18,"Gereon Wetzel (director), Gereon Wetzel (writer), Philipp Wundt (producer), Hans Hansen (cinematographer), Josef Mayerhofer (cinematographer), Philip Vogt (cinematographer), Jörg Adolph (editor), Gereon Wetzel (editor)"
